article_name,country,revision_id,article_quality,population
Anita Tack,Germany,797634817,Start,82.8
Friedrich Harkort,Germany,797699546,Stub,82.8
Paul Fugger von Kirchberg und Weißenhorn,Germany,797715541,Stub,82.8
Käthe Schirmacher,Germany,797730504,Start,82.8
Hermann Eduard von Holst,Germany,797804132,C,82.8
André Poggenburg,Germany,797877388,Start,82.8
Johannes Kahrs (politician),Germany,798092549,Start,82.8
Günter Schabowski,Germany,798102254,GA,82.8
Bernd Heynemann,Germany,798256520,Stub,82.8
Ehrengard Schramm,Germany,798493083,Stub,82.8
Annette Kolb,Germany,798494662,Stub,82.8
Helene Weigel,Germany,798602835,Start,82.8
Leif-Erik Holm,Germany,798617016,Stub,82.8
Ismail Ertug,Germany,798622549,Start,82.8
Theodor Olshausen,Germany,798687410,Start,82.8
Sebastian Seiler,Germany,798689600,Start,82.8
Gustav Struve,Germany,798690668,C,82.8
Richard Kaselowsky (died 1921),Germany,798731142,Stub,82.8
Aenne Brauksiepe,Germany,798741668,Stub,82.8
"Hans, Count von Bülow",Germany,798768380,C,82.8
Elly Heuss-Knapp,Germany,798840042,Start,82.8
Peter Feldmann,Germany,798847745,C,82.8
Hauke Jagau,Germany,798848462,Stub,82.8
Lutz Heilmann,Germany,798848775,C,82.8
Marion Schick,Germany,798896011,Start,82.8
Willy Damson,Germany,799094340,Start,82.8
Johanna Ludewig,Germany,799275937,Start,82.8
Lothar Bisky,Germany,799322164,Start,82.8
Ulle Schauws,Germany,799373041,Stub,82.8
Kurt Eisner,Germany,799610645,C,82.8
Viktor Külföldi,Germany,799780288,Stub,82.8
Gero Storjohann,Germany,799875619,Start,82.8
Erich Klausener,Germany,799895566,Start,82.8
Dieter Sauberzweig,Germany,799896287,Start,82.8
Clara Zetkin,Germany,799943437,C,82.8
Dirk Hillbrecht,Germany,800024505,Stub,82.8
Hans Modrow,Germany,800064311,Start,82.8
Egon Krenz,Germany,800064644,C,82.8
Hans Paasche,Germany,800746862,Start,82.8
Sevim Dağdelen,Germany,800792154,Start,82.8
Matthias Platzeck,Germany,801059621,C,82.8
Ernst Wilhelm von Schlabrendorf,Germany,801179457,Stub,82.8
Oskar Lafontaine,Germany,801217590,C,82.8
Ekin Deligöz,Germany,801239829,Start,82.8
Wilhelm Gustloff,Germany,801240918,Start,82.8
Klaus Lederer,Germany,801275537,Stub,82.8
Wolfgang Schulhoff,Germany,801282145,Stub,82.8
Karl Heinrich von Hoym,Germany,801427027,Start,82.8
Edmund Stoiber,Germany,801616879,C,82.8
Gerd Bollmann,Germany,801676067,Stub,82.8
Bruno Apitz,Germany,801779717,Start,82.8
Friedrich Wolf (writer),Germany,801788081,Start,82.8
Alexandra Prinzessin von Hannover,Germany,801897650,Start,82.8
Ernst Bollmann,Germany,801978182,Stub,82.8
Udo Pastörs,Germany,802155512,Start,82.8
Alfred Roth,Germany,802209817,B,82.8
Joss Fritz,Germany,802292425,Stub,82.8
Anke Spoorendonk,Germany,802384956,Start,82.8
Hans Amler,Germany,802449483,Stub,82.8
Bärbel Dieckmann,Germany,802453212,Start,82.8
Gerhard Schick,Germany,802453323,Start,82.8
Heinz Fenrich,Germany,802453665,Stub,82.8
Christel Augenstein,Germany,802455145,Stub,82.8
Else Schmitt,Germany,802456670,Stub,82.8
Georg Nusch,Germany,802456930,Stub,82.8
Inge Hannemann,Germany,802457043,C,82.8
Ramona Pop,Germany,802473225,Start,82.8
Jörg Meuthen,Germany,802515676,Stub,82.8
Friedrich Thielen,Germany,802553725,Stub,82.8
Adolf von Thadden,Germany,802554010,B,82.8
Martin Mussgnug,Germany,802554722,Start,82.8
Günter Deckert,Germany,802554795,C,82.8
Wolfgang Gerhardt,Germany,802697565,Start,82.8
Julia Schramm,Germany,802805085,Stub,82.8
Rudolf Hilferding,Germany,802892092,GA,82.8
Johann Baptist Gradl,Germany,802935864,Start,82.8
Hugh Bronson,Germany,803001112,Stub,82.8
Angelika Beer,Germany,803106263,Stub,82.8
Bernd Fabritius,Germany,803113076,C,82.8
Bernd Riexinger,Germany,803197337,Start,82.8
Burkhard Lischka,Germany,803236744,Start,82.8
Nils Schmid,Germany,803239531,Start,82.8
Filiz Polat,Germany,803239903,Start,82.8
Volker Beck (politician),Germany,803350521,C,82.8
"Philipp, Prince of Eulenburg",Germany,803431766,FA,82.8
Karl von Spreti,Germany,803521362,Start,82.8
Paul Singer (politician),Germany,803622762,Stub,82.8
Johann Heermann (politician),Germany,803654496,Stub,82.8
Edmund Heines,Germany,803669976,Start,82.8
Oskar von Hindenburg,Germany,803783591,C,82.8
Dieter Althaus,Germany,803846864,Start,82.8
Mayer Carl von Rothschild,Germany,803986413,Stub,82.8
Sahra Wagenknecht,Germany,803994547,C,82.8
Christian Friedrich Baz,Germany,804224047,Start,82.8
Ruth Fischer,Germany,804293916,C,82.8
Friedrich Bolte,Germany,804303839,Stub,82.8
Fritz Eberhard,Germany,804325353,C,82.8
Fritz Hellwig,Germany,804325962,C,82.8
Herbert Weichmann,Germany,804379877,Start,82.8
Eva Lohse,Germany,804458969,Start,82.8
Bernd Lucke,Germany,804680901,C,82.8
Bertram von Sturm,Germany,804701901,Start,82.8
Theodor Haubach,Germany,804742168,Start,82.8
Walter Hallstein,Germany,804935124,FA,82.8
Karl Heinrich von Boetticher,Germany,804952761,Start,82.8
Ludwig von Lützow (politician),Germany,804957332,Stub,82.8
Eugen Kogon,Germany,804978163,C,82.8
Gert Bastian,Germany,805082796,Start,82.8
Friedrich von Gentz,Germany,805150890,B,82.8
Cem Özdemir,Germany,805208048,C,82.8
Burkhard Hirsch,Germany,805328033,Start,82.8
Erich Honecker,Germany,805411992,FA,82.8
Gesine Lötzsch,Germany,805416381,Start,82.8
Karin Seehofer,Germany,805421961,Stub,82.8
Michael Roth (politician),Germany,805444185,C,82.8
Ursula Caberta,Germany,805618527,C,82.8
Andrea Wolf,Germany,805663286,Stub,82.8
Andreas Gottschalk,Germany,805697724,Stub,82.8
Eugen von Knilling,Germany,805727034,Start,82.8
Steffen Heitmann,Germany,805739076,C,82.8
Canan Bayram,Germany,805751874,C,82.8
Helga Zepp-LaRouche,Germany,805762699,C,82.8
Manfred Kanther,Germany,805876384,Start,82.8
Gabriele Pauli,Germany,805889437,Start,82.8
Michael Poeschke,Germany,806017883,Start,82.8
Ingo Wellenreuther,Germany,806063043,Stub,82.8
Harry Tisch,Germany,806167352,Stub,82.8
Heinz Kessler,Germany,806190486,C,82.8
Lotte Toberentz,Germany,806214024,Start,82.8
Matthias Erzberger,Germany,806226354,C,82.8
Hermann von Stengel,Germany,806247924,Start,82.8
Karl-Günther Heimsoth,Germany,806270442,C,82.8
Alice Weidel,Germany,806288008,C,82.8
Birgitta Wolff,Germany,806368515,C,82.8
Christine Hohmann-Dennhardt,Germany,806374055,C,82.8
Franz Schönhuber,Germany,806374873,Start,82.8
Karl Ravens,Germany,806426171,Stub,82.8
Aydan Özoğuz,Germany,806537690,C,82.8
Gertrud Scholtz-Klink,Germany,806549566,C,82.8
Walter Scheel,Germany,806701514,C,82.8
Erich Mielke,Germany,806706801,FA,82.8
Jens Spahn,Germany,806777881,C,82.8
Alexander Gauland,Germany,806857666,C,82.8
Guido Westerwelle,Germany,806964521,GA,82.8
Agnieszka Brugger,Germany,806978659,Start,82.8
Reinhard Bütikofer,Germany,806981371,C,82.8
Heinz Rutha,Germany,807103034,B,82.8
Frauke Petry,Germany,807114289,C,82.8
Adolf Hitler,Germany,807136349,FA,82.8
Gisela Stuart,Germany,807145375,C,82.8
Karl Liebknecht,Germany,807156495,C,82.8
Arthur Rosenberg,Germany,807171037,C,82.8
Walther Rathenau,Germany,807172229,C,82.8
Gustav Trunk,Germany,807172857,Stub,82.8
Beatrix von Storch,Germany,807244420,C,82.8
Rudolf Hess,Germany,807278439,FA,82.8
Günther Oettinger,Germany,807282448,C,82.8
Ernst Toller,Germany,807387746,C,82.8
Ernst Röhm,Germany,807403760,C,82.8
Eduard Bernstein,Germany,807405873,C,82.8
Angela Merkel,Germany,807436179,B,82.8
Rosa Luxemburg,Germany,807447058,FA,82.8
Ralf Dahrendorf,Germany,807455062,C,82.8
Joseph Goebbels,Germany,807456220,FA,82.8
Hakkı Keskin,Germany,807480590,Start,82.8
Raspicious Dzanjalimodzi,Malawi,532253442,Stub,19.1
Lucius Banda,Malawi,709850088,Start,19.1
Nasser Kara,Malawi,714906746,Start,19.1
Ibrahim Matola,Malawi,719536920,Start,19.1
Peter Mwanza,Malawi,719685226,Start,19.1
Yunus Mussa,Malawi,719689714,Start,19.1
Samuel Mpasu,Malawi,720495219,Start,19.1
Reen Kachere,Malawi,720505980,Stub,19.1
Enoch Chihana,Malawi,720506297,Stub,19.1
Kingsely Namakhwa,Malawi,720536721,Stub,19.1
Joe Manduwa,Malawi,720537726,Start,19.1
Henry Mussa,Malawi,721563423,Stub,19.1
Kondwani Nakhumwa,Malawi,722481332,Stub,19.1
Richard Msowoya,Malawi,729581132,Stub,19.1
Kenneth Thindwa,Malawi,735974904,Start,19.1
Percy Kachipande,Malawi,744587731,C,19.1
Rodwell Munyenyembe,Malawi,751379537,C,19.1
Patricia Shanil Muluzi,Malawi,752608041,Start,19.1
Charles Kalemba,Malawi,753687726,Stub,19.1
Patricia Kaliati,Malawi,757616363,Start,19.1
Cassim Chilumpha,Malawi,758467079,C,19.1
Harry Thomson (politician),Malawi,762227208,Start,19.1
Ralph Jooma,Malawi,763703372,Stub,19.1
Rafiq Hajat,Malawi,767247404,Start,19.1
Yatuta Chisiza,Malawi,771062208,C,19.1
Chrissie Mughogho,Malawi,772641941,Start,19.1
Ralph Kasambara,Malawi,773049736,C,19.1
Donton Samuel Mkandawire,Malawi,774229182,Start,19.1
Ken Kandodo,Malawi,778607327,Start,19.1
Khumbo Kachali,Malawi,778825551,C,19.1
Jane Kambalame,Malawi,779396586,Stub,19.1
Albert Muwalo,Malawi,782157936,B,19.1
Vice-President of Malawi,Malawi,782713965,Stub,19.1
Orton Chirwa,Malawi,783301267,C,19.1
Willie Chokani,Malawi,783304398,C,19.1
Margaret Roka Mauwa,Malawi,783425867,Stub,19.1
Colin Cameron (Malawian politician),Malawi,785359351,C,19.1
John Bande,Malawi,785381714,Stub,19.1
Justin Malewezi,Malawi,787200884,Start,19.1
Friday Jumbe,Malawi,787991526,Start,19.1
Grain Malunga,Malawi,788069341,Stub,19.1
Aleke Banda,Malawi,788256607,Start,19.1
Maxwell Mkwezalamba,Malawi,788467423,Start,19.1
Annie Chidzira Muluzi,Malawi,789341804,Start,19.1
Anthony Kamanga,Malawi,789409106,C,19.1
Bakili Muluzi,Malawi,789440301,C,19.1
Nancy Tembo,Malawi,789967930,Stub,19.1
Lilian Patel,Malawi,789968178,Stub,19.1
Kamangadazi Chambalo,Malawi,790006196,Stub,19.1
Louis Chimango,Malawi,790006218,Stub,19.1
Anita Kalinde,Malawi,790006252,Start,19.1
Steven Kamwendo,Malawi,790006256,Stub,19.1
Lucious Grandson Kanyumba,Malawi,790006260,Start,19.1
Davis Katsonga,Malawi,790006261,Stub,19.1
Moses Kunkuyu,Malawi,790006275,Stub,19.1
Steven Malamba,Malawi,790006280,Stub,19.1
Sidik Mia,Malawi,790006291,Start,19.1
Chimango Mughogho,Malawi,790006312,Stub,19.1
Theresa Gloria Mwale,Malawi,790006349,Stub,19.1
Cornelius Mwalwanda,Malawi,790006352,Start,19.1
Fraser Nihorya,Malawi,790006358,Stub,19.1
Henry Dama Phoya,Malawi,790006365,Stub,19.1
Nasrin Pillane,Malawi,790006366,Stub,19.1
Wictor Sajeni,Malawi,790006369,Stub,19.1
Aaron Sangala,Malawi,790006373,Start,19.1
Twaibu Sangala,Malawi,790006389,Stub,19.1
Abbie Shaba,Malawi,790006391,Stub,19.1
McJones Shaba,Malawi,790006393,Stub,19.1
Mary Shawa,Malawi,790006399,Stub,19.1
Leckford Mwanza Thotho,Malawi,790006411,Start,19.1
Angela Zachepa,Malawi,790006414,Stub,19.1
Otria Moyo Jere,Malawi,790032719,Stub,19.1
Attati Mpakati,Malawi,790085231,Stub,19.1
Atupele Muluzi,Malawi,790095609,C,19.1
Anna Kachikho,Malawi,790422630,Start,19.1
Peter Mutharika,Malawi,790764726,C,19.1
Bazuka Mhango,Malawi,790842526,Start,19.1
Jean Kalilani,Malawi,791845528,Stub,19.1
Catherine Chipembere,Malawi,793349539,Start,19.1
Catherine Gotani Hara,Malawi,793350730,Stub,19.1
Chakufwa Chihana,Malawi,793553685,C,19.1
Chimunthu Banda,Malawi,793980522,Start,19.1
Kanyama Chiume,Malawi,794680935,B,19.1
Saulos Chilima,Malawi,794832964,Start,19.1
Brown Mpinganjira,Malawi,795420891,Stub,19.1
Sosten Gwengwe,Malawi,795721913,Stub,19.1
Aaron Gadama,Malawi,795957500,Stub,19.1
Geoffrey Du Mhango,Malawi,796092029,Start,19.1
Callista Chimombo,Malawi,796604839,C,19.1
Lovenes Gondwe,Malawi,796683966,Stub,19.1
Cecilia Kadzamira,Malawi,797161472,C,19.1
Augustine Bwanausi,Malawi,797449401,Start,19.1
Etta Banda,Malawi,798571014,Start,19.1
Levi Zililo Mumba,Malawi,798628050,GA,19.1
Daniel Liwimbi,Malawi,798860883,Stub,19.1
David Chiwanga,Malawi,799111271,Stub,19.1
Goodall Gondwe,Malawi,799700975,C,19.1
Dindi Gowa Nyasulu,Malawi,799970833,Start,19.1
Rose Chibambo,Malawi,800003586,GA,19.1
Bingu wa Mutharika,Malawi,801247753,C,19.1
Joyce Banda,Malawi,801357438,GA,19.1
Simon Vuwa Kaunda,Malawi,801510800,Stub,19.1
Emmie Chanika,Malawi,801580609,Start,19.1
Ephraim Chiume,Malawi,801801804,Stub,19.1
Vera Chirwa,Malawi,802050644,C,19.1
Eunice Kazembe,Malawi,802193467,Start,19.1
First Ladies and Gentlemen of Malawi,Malawi,803254529,Stub,19.1
Flossie Gomile-Chidyaonga,Malawi,803483367,Start,19.1
Agnes Penemulungu,Malawi,803919095,Stub,19.1
Billy Kaunda,Malawi,804045962,Stub,19.1
James John Skinner,Malawi,804328468,C,19.1
Ken Lipenga,Malawi,804478236,C,19.1
List of heads of state of Malawi,Malawi,804732116,C,19.1
Dick Matenje,Malawi,804932143,Start,19.1
George Chaponda,Malawi,805153259,C,19.1
Gertrude Maseko,Malawi,805413763,Stub,19.1
President of Malawi,Malawi,806007616,Start,19.1
Henry Masauko Blasius Chipembere,Malawi,806461725,B,19.1
Grace Chiumia,Malawi,806898266,Start,19.1
Gwanda Chakuamba,Malawi,807215241,C,19.1
Nicholas Dausi,Malawi,807257937,Stub,19.1
Hastings Banda,Malawi,807393229,B,19.1
Manuel Antonio Blas Sáenz,Nicaragua,543225630,Stub,6.3
Miguel R. Morales,Nicaragua,660579437,Stub,6.3
Óscar Moncada,Nicaragua,699692070,Stub,6.3
Manuel Pérez (President of Nicaragua),Nicaragua,702098995,Stub,6.3
Evaristo Rocha,Nicaragua,705346794,Stub,6.3
Joaquín del Cosío,Nicaragua,705346842,Stub,6.3
Tomás Valladares,Nicaragua,705346888,Stub,6.3
Juan de Dios Orozco,Nicaragua,705346938,Stub,6.3
Silvestre Selva,Nicaragua,705346996,Stub,6.3
José León Sandoval,Nicaragua,705347018,Stub,6.3
Toribio Terán,Nicaragua,705347032,Stub,6.3
Benito Rosales,Nicaragua,705347050,Stub,6.3
Norberto Ramírez,Nicaragua,705347079,Start,6.3
Justo Abaunza,Nicaragua,705347109,Stub,6.3
Laureano Pineda,Nicaragua,705347141,Stub,6.3
José de Jesús Alfaro,Nicaragua,705347152,Stub,6.3
Fruto Chamorro,Nicaragua,705347173,Start,6.3
Tomás Martínez,Nicaragua,705347224,Stub,6.3
Fernando Guzmán Solórzano,Nicaragua,705347243,Stub,6.3
Pedro Joaquín Chamorro Alfaro,Nicaragua,705349064,Start,6.3
Joaquín Zavala,Nicaragua,705349092,Stub,6.3
Evaristo Carazo,Nicaragua,705349139,Start,6.3
Nicolás Osorno,Nicaragua,705349167,Stub,6.3
Salvador Machado,Nicaragua,705349213,Stub,6.3
Edmundo Jarquín,Nicaragua,707762072,Stub,6.3
Rosendo Chamorro,Nicaragua,708586153,Stub,6.3
Benjamín Lacayo Sacasa,Nicaragua,708586273,Stub,6.3
Nazario Escoto,Nicaragua,713504371,Stub,6.3
José Madriz,Nicaragua,717103901,Stub,6.3
Germán Sequeira,Nicaragua,726815310,Stub,6.3
José Vicente Cuadra,Nicaragua,730269140,Start,6.3
José María Estrada,Nicaragua,730269174,Stub,6.3
Jaime Morales Carazo,Nicaragua,730269214,Start,6.3
José Núñez (President of Nicaragua),Nicaragua,731567417,Stub,6.3
José María Guerrero de Arcos y Molina,Nicaragua,732471413,Stub,6.3
Fabio Gadea Mantilla,Nicaragua,739461934,Stub,6.3
Ignacio Chávez (President of Nicaragua),Nicaragua,744054397,Stub,6.3
Jaime Wheelock,Nicaragua,748220849,Stub,6.3
José Dolores Estrada (President of Nicaragua),Nicaragua,749185335,Stub,6.3
Alfredo Gómez Urcuyo,Nicaragua,749376448,Stub,6.3
Daisy Torres,Nicaragua,749594491,Stub,6.3
Miguel Ramón Morales,Nicaragua,752194558,Stub,6.3
Role of women in Nicaraguan Revolution,Nicaragua,752485158,Start,6.3
Sebastián Uriza,Nicaragua,755850403,Stub,6.3
Emiliano Madriz,Nicaragua,755864624,Stub,6.3
Juanita Molina de Fromen,Nicaragua,757103634,Start,6.3
Dora María Téllez,Nicaragua,757103706,C,6.3
Mercedes Tenorio,Nicaragua,757103798,Stub,6.3
Omar Cabezas,Nicaragua,764869328,Start,6.3
Humberto Ortega,Nicaragua,765780243,Start,6.3
Patricio Rivas,Nicaragua,766167649,Stub,6.3
Herty Lewites,Nicaragua,766788151,Start,6.3
Leonardo Argüello Barreto,Nicaragua,767608167,Start,6.3
Hilario Ulloa (Nicaragua politician),Nicaragua,776455092,Stub,6.3
Gregorio Juárez,Nicaragua,777422585,Stub,6.3
José Rizo Castellón,Nicaragua,777618960,Stub,6.3
Julia Mena,Nicaragua,777767748,Stub,6.3
Carlos Alberto Brenes,Nicaragua,779043252,Stub,6.3
Martha Elena Ruiz Sevilla,Nicaragua,779527368,Start,6.3
Samuel Santos López,Nicaragua,779617071,Start,6.3
Manuel Fernando Zurita,Nicaragua,782757423,Stub,6.3
Tomás Borge,Nicaragua,782973060,C,6.3
Roberto Sacasa,Nicaragua,784158502,Start,6.3
Miguel Larreynaga,Nicaragua,785012815,Stub,6.3
Rosalío Cortés,Nicaragua,786805489,Stub,6.3
Máximo Jerez,Nicaragua,787210327,Start,6.3
Jorge Salazar,Nicaragua,787927455,Start,6.3
Francisco Navarro,Nicaragua,791514498,Stub,6.3
Pablo Buitrago y Benavent,Nicaragua,794382528,Stub,6.3
Chamorro (family),Nicaragua,795004281,Start,6.3
José Francisco Cardenal,Nicaragua,795546112,Start,6.3
Rosario Murillo,Nicaragua,795702614,C,6.3
Adán Cárdenas,Nicaragua,796572283,Stub,6.3
Alexis Argüello,Nicaragua,796943261,C,6.3
Orlando Montenegro Medrano,Nicaragua,798094351,Stub,6.3
Alfonso Lovo Cordero,Nicaragua,798505968,Stub,6.3
Enrique Bermúdez,Nicaragua,798621483,C,6.3
Oscar Danilo Blandón,Nicaragua,799410971,Start,6.3
Dionisio de Herrera,Nicaragua,799995608,Start,6.3
Benjamín Zeledón,Nicaragua,800182885,Start,6.3
Vice President of Nicaragua,Nicaragua,800322544,Start,6.3
Bartolomé Martínez,Nicaragua,800323645,Stub,6.3
Carlos José Solórzano,Nicaragua,800323955,Start,6.3
Adolfo Díaz,Nicaragua,800324212,Start,6.3
Juan Bautista Sacasa,Nicaragua,800324621,Start,6.3
Nora Astorga,Nicaragua,801080883,C,6.3
Violeta Chamorro,Nicaragua,801124951,FA,6.3
Juan José Estrada,Nicaragua,801473282,Start,6.3
Emiliano Chamorro Vargas,Nicaragua,801544472,Start,6.3
Daniel Ortega,Nicaragua,801611274,B,6.3
Eduardo Montealegre,Nicaragua,801616919,C,6.3
Diego Manuel Chamorro,Nicaragua,801718386,Start,6.3
Ernesto Leal,Nicaragua,801972836,Start,6.3
Francisco Urcuyo,Nicaragua,802463869,Stub,6.3
Fernando Agüero,Nicaragua,803027769,Stub,6.3
Anastasio Somoza Debayle,Nicaragua,803976134,C,6.3
Luis Somoza Debayle,Nicaragua,803976340,Start,6.3
Anastasio Somoza García,Nicaragua,803976908,C,6.3
Víctor Manuel Román y Reyes,Nicaragua,803977902,Stub,6.3
René Schick,Nicaragua,803978207,Stub,6.3
Lorenzo Guerrero,Nicaragua,803978387,Stub,6.3
Luis Mena,Nicaragua,804087002,Stub,6.3
President of Nicaragua,Nicaragua,804087492,B,6.3
Ernesto Cardenal,Nicaragua,804256744,C,6.3
Moises Omar Halleslevens Acevedo,Nicaragua,804451514,Stub,6.3
Sergio Ramírez,Nicaragua,805088748,C,6.3
Arnoldo Alemán,Nicaragua,805089096,C,6.3
Virgilio Godoy,Nicaragua,805089641,Stub,6.3
William Walker (filibuster),Nicaragua,806300150,C,6.3
Enrique Bolaños,Nicaragua,806318329,C,6.3
José Santos Zelaya,Nicaragua,806319898,C,6.3
Francisco Castellón,Nicaragua,806509038,Start,6.3
Gioconda Belli,Nicaragua,806883136,C,6.3
José María Moncada,Nicaragua,807223765,C,6.3
Béla Vörösmarty,Hungary,545936100,Stub,9.8
Mihály Mikes (soldier),Hungary,559788982,Stub,9.8
"Domonkos II, Archbishop of Esztergom",Hungary,680629551,Stub,9.8
"Péter Szilágyi (politician, 1981)",Hungary,690152474,Start,9.8
Ferenc Münnich,Hungary,704859854,Start,9.8
Antal Dovcsák,Hungary,704860350,Stub,9.8
Moritz Wahrmann,Hungary,705601685,Start,9.8
Géza Malasits,Hungary,705993227,Stub,9.8
Attila Juhász,Hungary,708961165,Stub,9.8
Konrád Burchard-Bélaváry,Hungary,710571525,Stub,9.8
Zsigmond Bródy,Hungary,711280172,Start,9.8
Sava Bjelanović,Hungary,712500755,Start,9.8
János Kis,Hungary,712542498,Start,9.8
Árpád Székely,Hungary,714648738,Stub,9.8
Miklós Gimes,Hungary,716767066,Stub,9.8
József Haubrich,Hungary,717364052,Stub,9.8
Carlo Favetti,Hungary,717378949,Start,9.8
Ferenc Kárpáti,Hungary,717476400,Stub,9.8
Péter Ágoston,Hungary,717523927,Stub,9.8
Frigyes Puja,Hungary,717545161,Stub,9.8
János Teleszky,Hungary,717571374,Stub,9.8
János Boldóczki,Hungary,717603971,Stub,9.8
Sándor Wekerle Jr.,Hungary,717674711,Stub,9.8
László Teleki,Hungary,717690652,Start,9.8
István Antos,Hungary,717701448,Stub,9.8
Mátyás Tímár,Hungary,717706240,Stub,9.8
István Hetényi,Hungary,717720744,Stub,9.8
Miklós Villányi,Hungary,717720892,Stub,9.8
Péter Oszkó,Hungary,717884451,Stub,9.8
"Gabriel Anton, Baron Splény de Miháldy",Hungary,718170043,Stub,9.8
Tibor Czibere,Hungary,718366348,Stub,9.8
Jenő Balogh,Hungary,718724463,Stub,9.8
Gábor Vladár,Hungary,718765866,Stub,9.8
Győző Istóczy,Hungary,718805249,Start,9.8
"Sándor Hollán, Sr.",Hungary,718978233,Stub,9.8
"Sándor Hollán, Jr.",Hungary,718978327,Stub,9.8
Pál Széchenyi,Hungary,718981502,Stub,9.8
András Bethlen,Hungary,718981621,Stub,9.8
Andor Festetics,Hungary,718982007,Stub,9.8
Béla Serényi,Hungary,719025612,Stub,9.8
Sándor Csizmadia,Hungary,719081650,Stub,9.8
László Hunyady de Kéthely,Hungary,719081823,Stub,9.8
Jenő Hamburger,Hungary,719087458,Stub,9.8
