page,country,rev_id
Juozas Olekas,Lithuania,757009521
Naglis Puteikis,Lithuania,757009566
Pranas Vilkas,Lithuania,757009567
Remigijus Žemaitaitis,Lithuania,757009594
Rimantas Dagys,Lithuania,757009607
Vidmantas Žiemelis,Lithuania,757009744
Vytautas Bogušis,Lithuania,757009801
Hannes Võrno,Estonia,757010499
Jaan Kundla,Estonia,757010644
Jaanus Tamkivi,Estonia,757010668
Jüri Mõis,Estonia,757010697
Robert Lepikson,Estonia,757010815
Toomas Vilosius,Estonia,757010925
Tõnis Lukas,Estonia,757010938
Tõnis Palts,Estonia,757010939
Värner Lootsmann,Estonia,757010972
Afshan Rafiq,Pakistan,757011067
Håkon Haugli,Norway,757011657
Mustafa al-Siba'i,Syria,757012163
Sami al-Jundi,Syria,757012706
Alonso Luján de Medina,Spain,757017956
Rey Malonzo,Philippines,757035853
Xavier Neira Menéndez,Ecuador,757037052
Ezechiel Joseph,Saint Lucian,757044849
Ezio Bartalini,Italy,757047740
Gaston Gerville-Réache,Guadeloupe,757050656
Erkki Virtanen,Finland,757050759
Maria Heather,Cook Island,757064438
Tetangi Matapo,Cook Island,757064793
Selina Napa,Cook Island,757064845
Dorice Reid,Cook Island,757065079
Ngai Tupa,Cook Island,757065152
Milo Bloom,United States,757065414
Alice Nzomukunda,Burundi,757065467
Marina Barampama,Burundi,757065502
Khin Khin Win,Myanmar,757068015
Rasoul Montajabnia,Iran,757068511
Maria do Nascimento da Graça Amorim,Sao Tome and Principe,757071275
Fatumata Djau Baldé,Guinea-Bissau,757071579
Bourkou Louise Kabo,Chad,757072468
Cina Lawson,Togo,757072691
Marie Agba-Otikpo,Central African Republic,757073009
Marie-Joséphe Zani-Fé Touam-Bona,Central African Republic,757073388
Hansina Christiaan,Namibia,757074156
Elma Dienda,Namibia,757074197
Clara Gowases,Namibia,757074271
Petrina Haingura,Namibia,757074308
Agnes Kafula,Namibia,757075026
Rosa Kavara,Namibia,757075263
Ngohauvi Lydia Kavetu,Namibia,757075306
Agnes Limbo,Namibia,757075328
Teopolina Mushelenga,Namibia,757075486
Pashukeni Shoombe,Namibia,757076190
Bintanding Jarju,Gambia,757076908
George Dean Pitt,New Zealand,757077543
Mounkaïla Aïssata,Niger,757077664
Marie Françoise Ouedraogo,Burkina Faso,757078085
Marie Blandine Sawadogo,Burkina Faso,757078375
Orlanda Maria Duarte Santos Ferreira,Cape Verde,757081971
Laure Olga Gondjout,Gabon,757084591
Teresina Bodkin,Montserratian,757086597
Shirley Osborne,Montserratian,757086621
Hugo Passalacqua,Argentina,757087873
Nora Gúnera de Melgar,Hondura,757092750
Hans Niessl,Austria,757096423
Kathrine Chemnitz,Greenlandic,757102071
Eduardo Bonomi,Uruguay,757102451
Aaja Chemnitz Larsen,Denmark,757102962
Augusta Salling,Greenlandic,757103267
Juanita Molina de Fromen,Nicaragua,757103634
Dora María Téllez,Nicaragua,757103706
Mercedes Tenorio,Nicaragua,757103798
Myriam Merlet,Haiti,757104927
Losalini Raravuya Dovi,Fiji,757105976
Tupou Draunidalo,Fiji,757106099
Salote Radrodro,Fiji,757106431
Atama Zedkaia,Marshall Islands,757106626
Leilani Reklai,Palauan,757106724
Matatumua Maimoana,Samoan,757107378
Laulu Fetauimalemau Mata'afa,Samoan,757107952
Savina Cuéllar,Bolivia,757108517
Adriana Gil,Bolivia,757108551
Silvia Lazarte,Bolivia,757108761
Ana Lucía Reis,Bolivia,757109362
Gabriela Aguilar García,Mexico,757144462
Marco Antonio Martinez Dabdoub,Mexico,757144637
Abundio Peregrino García,Mexico,757145986
Gertrud Månsson,Sweden,757146230
Alejandro González Yáñez,Mexico,757146386
Anuario Luis Herrera Solís,Mexico,757146811
Armando Chavarría Barrera,Mexico,757146887
Armando García Méndez,Mexico,757146905
Arturo Zamora Jiménez,Mexico,757147057
Arturo de la Garza Tijerina,Mexico,757147064
Benjamín Clariond,Mexico,757147197
Carlos Alberto Flores Gutiérrez,Mexico,757147443
César Jáuregui Robles,Mexico,757148792
David Monreal Ávila,Mexico,757149034
David Sánchez Camacho,Mexico,757149060
Delio Hernández Valadés,Mexico,757149088
Enrique Garza Támez,Mexico,757149379
Jesús Manuel Lara Rodríguez,Mexico,757149544
Fernando Díaz de la Vega,Mexico,757149921
Fernando Margáin,Mexico,757149949
Francisco Esparza Hernández,Mexico,757150124
Francisco Espinosa Ramos,Mexico,757150129
Francisco Javier Flores Chávez,Mexico,757150184
Francisco Moreno Merino,Mexico,757150230
Francisco Xavier Berganza,Mexico,757150257
Gerardo del Mazo Morales,Mexico,757150472
Herón Escobar,Mexico,757150994
Hilario Esquivel Martínez,Mexico,757150997
Héctor Miguel Bautista López,Mexico,757151418
Héctor Ortiz Ortiz,Mexico,757151471
Héctor Roblero Gordillo,Mexico,757151514
Jacinto Gómez Pasillas,Mexico,757151795
Jaime Arturo Vázquez Aguilar,Mexico,757151817
Jaime Bonilla Valdez,Mexico,757151825
Jaime Cárdenas Gracia,Mexico,757151844
Joaquín Vela González,Mexico,757152203
Joel Padilla Peña,Mexico,757152238
José Alberto Benavides,Mexico,757153064
José Angelino Caamal,Mexico,757153168
José Antonio Aguilar Bodegas,Mexico,757153171
José Antonio Calderón Cardoso,Mexico,757153244
José Arturo López Cándido,Mexico,757153292
José Isabel Meza Elizondo,Mexico,757153565
José Luis Flores Méndez,Mexico,757153610
José Luis Lobato (politician),Mexico,757153622
José Manuel del Río,Mexico,757153678
José María Anaya Ochoa,Mexico,757153690
Luis Alberto Villarreal,Mexico,757154697
Luis Antonio González Roldán,Mexico,757154725
Manuel Cárdenas Fonseca,Mexico,757155008
Marco Antonio Blásquez Salinas,Mexico,757155117
Fahd bin Mahmoud al Said,Omani,757164616
Fahim bin Sultan Al Qasimi,United Arab Emirates,757165112
"Unendorsed Labour candidates, 1931",United Kingdom,757170847
Mario di Costanzo,Mexico,757172406
Martín Palacios Calderón,Mexico,757172833
Miguel Ángel Jiménez Godínez,Mexico,757173615
Orlando García Flores,Mexico,757173910
Pablo Leopoldo Arreola Ortega,Mexico,757173960
Pedro Vázquez González,Mexico,757174187
Primitivo Ríos Vázquez,Mexico,757174205
Rafael Ochoa Guzmán,Mexico,757174249
René Fujiwara,Mexico,757174476
Rodolfo Solís Parga,Mexico,757174723
Rubén Aguilar Jiménez,Mexico,757174860
Rubén Félix Hays,Mexico,757174869
Salvador Escobedo Zoletto,Mexico,757174931
Santiago Pedro Cortés,Mexico,757175028
Silvano Garay Ulloa,Mexico,757175106
Víctor Antonio García Dávila,Mexico,757175389
Óscar González Yáñez,Mexico,757175683
Beryl Jones,Australia,757177361
Datu Sikatuna,Philippines,757178231
Henry Kemp,Australia,757178621
Khaled al-Ayoubi,Syria,757182890
Faisal Bin Shamlan,Yemen,757187778
María Elyd Sáenz,Mexico,757189978
Antonio León,Peru,757196894
Alexander Paterson O'Shea,New Zealand,757202679
Addy Joaquín Coldwell,Mexico,757213180
Adela Cerezo Bautista,Mexico,757213200
Adela Graniel Campos,Mexico,757213301
Adela Robles Morales,Mexico,757213304
Adriana Castelán Macías,Mexico,757213307
Adriana Díaz Contreras,Mexico,757213311
Adriana Fuentes Téllez,Mexico,757213314
Adriana Hernández Íñiguez,Mexico,757213319
Adriana Hinojosa Céspedes,Mexico,757213327
Adriana Rodríguez Vizcarra,Mexico,757213332
Adriana Sarur,Mexico,757213333
Adriana Vieyra Olivares,Mexico,757213338
Alba Leonila Méndez,Mexico,757213345
Alfa González Magallanes,Mexico,757213356
Alicia Ricalde Magaña,Mexico,757213358
Alicia Rodríguez Martínez,Mexico,757213365
Alicia Zamora Villalva,Mexico,757213368
Alliet Mariana Bautista,Mexico,757213371
Alma Arroyo Ruiz,Mexico,757213373
Alma Edwviges Alcaraz,Mexico,757213378
Alma Hilda Medina Macías,Mexico,757213379
Alma Lilia Luna Munguía,Mexico,757213381
Alma Marina Vitela,Mexico,757213382
Alma Xóchil Cardona,Mexico,757213383
Alín Nayely de Jesús Sánchez,Mexico,757213396
Amira Griselda Gómez,Mexico,757213402
Ana Elia Paredes Arciga,Mexico,757213406
Ana Elisa Pérez Bolaños,Mexico,757213408
Ana Estela Durán Rico,Mexico,757213409
Ana Lilia Garza Cadena,Mexico,757213417
Ana Luz Lobato,Mexico,757213433
Ana María Ramírez Cerda,Mexico,757213435
Ana María Rojas Ruiz,Mexico,757213447
Ana Teresa Velázquez Beeck,Mexico,757213478
Ana Yurixi Leyva Piñón,Mexico,757213480
Anel Patricia Nava Pérez,Mexico,757213486
Angelina Carreño Mijares,Mexico,757213492
Angelina Sánchez Valdez,Mexico,757213497
Angélica De la Peña Gómez,Mexico,757213504
Angélica Melchor Vásquez,Mexico,757213505
Anne Margrethe Larsen,Norway,757213543
Anne Marit Bjørnflaten,Norway,757213545
Anne-Grete Strøm-Erichsen,Norway,757213546
Araceli Torres Flores,Mexico,757213553
Aracely Escalante Jasso,Mexico,757213555
Aranzazú Quintana,Mexico,757213556
Arcelia Arredondo García,Mexico,757213558
Areli Madrid Tovilla,Mexico,757213560
Augusta Díaz de Rivera,Mexico,757213573
Aurora Aguilar Rodríguez,Mexico,757213574
Aurora Ugalde,Mexico,757213577
Aída Marina Arvizu Rivas,Mexico,757213579
Aída Valencia,Mexico,757213582
Beate Heieren Hundhammer,Norway,757213590
Beatriz Eugenia García Reyes,Mexico,757213606
Beatriz Grande López,Mexico,757213626
Beatriz Manrique Guevara,Mexico,757213627
Beatriz Yamamoto Cázarez,Mexico,757213633
Bibiana Rodríguez,Mexico,757213639
Blanca Estela Gómez Carmona,Mexico,757213647
Blanca Estela Jiménez Hernández,Mexico,757213650
Blanca Judith Díaz Delgado,Mexico,757213655
Blanca Luna Becerril,Mexico,757213657
Blanca María Villaseñor,Mexico,757213658
Blanca Soria Morales,Mexico,757213661
Blanca Soto Plata,Mexico,757213663
Borghild Tenden,Norway,757213664
Brenda María Alvarado Sánchez,Mexico,757213670
Bárbara Romo Fonseca,Mexico,757213674
Caritina Sáenz,Mexico,757213680
Carla Padilla Ramos,Mexico,757213684
Carla Reyes Montiel,Mexico,757213686
Carmen Guadalupe Fonz,Mexico,757213687
Carmen Pérez Camarena,Mexico,757213688
Carolina García Cañón,Mexico,757213694
Carolina Gudiño Corro,Mexico,757213697
Carolina Viggiano,Mexico,757213720
Cecilia Laviada Hernández,Mexico,757213726
Cecilia Soledad Arévalo,Mexico,757213734
Celia García Ayala,Mexico,757213737
Celia Isabel Gauna Ruiz,Mexico,757213739
Celita Alamilla,Mexico,757213753
Christina Ramsøy,Norway,757213756
Cinthya Valladares Couoh,Mexico,757213760
Clara Gómez Caro,Mexico,757213762
Claudia Anaya Mota,Mexico,757213763
Claudia Caballero Chávez,Mexico,757213765
Claudia Delgadillo González,Mexico,757213771
Claudia Elizabeth Bojórquez,Mexico,757213773
Claudia Sánchez Juárez,Mexico,757213779
Concepción González Molina,Mexico,757213781
Concepción Ojeda Hernández,Mexico,757213784
Consuelo Argüelles Loya,Mexico,757213789
Cora Cecilia Pinedo,Mexico,757213794
Cristabell Zamora,Mexico,757213797
Cristina González Cruz,Mexico,757213804
Crystal Tovar Aragón,Mexico,757213808
Daisy Hernández Gaytán,Mexico,757213818
Dalia Kutraitė-Giedraitienė,Lithuania,757213827
Daniela Nadal Riquelme,Mexico,757213828
Delia Guerrero Coronado,Mexico,757213833
Delvim Fabiola Bárcenas,Mexico,757213834
Diana Patricia González Soto,Mexico,757213836
Diana Pérez de Tejada,Mexico,757213837
Diana Velázquez Ramírez,Mexico,757213838
Dina Herrera Soto,Mexico,757213842
Dolores Manuell Gómez Angulo,Mexico,757213848
Dolores Názares Jerónimo,Mexico,757213849
Dolores Rodríguez Sabido,Mexico,757213850
Dora Martínez Valero,Mexico,757213854
Dulce María Muñíz,Mexico,757213864
Dulce María Sauri Riancho,Mexico,757213867
Edith Escobar Camacho,Mexico,757213871
Elda Gómez Lugo,Mexico,757213876
Elia Hernández Núñez,Mexico,757213882
Elizabeth Morales García,Mexico,757213886
Elizabeth Vargas Martín,Mexico,757213889
Elizabeth Yáñez Robles,Mexico,757213890
Elsa Martínez Peña,Mexico,757213893
Elsa Patricia Araujo,Mexico,757213896
Elvia Hernández García,Mexico,757213906
Elvia María Pérez,Mexico,757213912
Elvira Olivas,Mexico,757213921
Elvira Pola Figueroa,Mexico,757213922
Emilia Gómez Bravo,Mexico,757213931
Emilse Miranda Munive,Mexico,757213933
Emma Larios Gaxiola,Mexico,757213935
Enoé Uranga,Mexico,757213939
Erika Funes Velázquez,Mexico,757213941
Erika Galván Rivas,Mexico,757213944
Erika Larregui Nagel,Mexico,757213947
Erika Spezia Maldonado,Mexico,757213949
Eréndira Cova Brindis,Mexico,757213953
Esmeralda Cárdenas Sánchez,Mexico,757213955
Esthela Ponce Beltrán,Mexico,757213958
Esther Angélica Martínez,Mexico,757213959
Esther Quintana Salinas,Mexico,757213960
Esveida Bravo Martínez,Mexico,757213962
Eva Contreras Sandoval,Mexico,757213971
Eva Diego Cruz,Mexico,757213973
Fany Pérez Gutiérrez,Mexico,757213980
Filomena Margaiz,Mexico,757213982
Flor Ayala,Mexico,757213983
Flor Añorve Ocampo,Mexico,757213985
Flor Pedraza Aguilera,Mexico,757213988
Florentina Ocegueda,Mexico,757213992
Florentina Rosario Morales,Mexico,757213993
Francisca Elena Corrales,Mexico,757213994
Frida Rosas Peralta,Mexico,757213995
Fátima Gómez Montero,Mexico,757213999
Gabriela Medrano Galindo,Mexico,757214003
Gabriela Ortiz Martínez,Mexico,757214006
Gabriela Ruiz del Rincón,Mexico,757214008
Georgina Trujillo Zentella,Mexico,757214009
Georgina Zapata Lucero,Mexico,757214011
Geraldine Ramírez Zollino,Mexico,757214016
Gerd Janne Kristoffersen,Norway,757214021
Gloria Bautista Cuevas,Mexico,757214034
Gloria Elizabeth Núñez Sánchez,Mexico,757214037
Gloria Lavara,Mexico,757214038
Gloria Luna Ruiz,Mexico,757214045
Gloria María Perroni,Mexico,757214047
Gloria Porras Valles,Mexico,757214066
Gloria Rasgado Corsi,Mexico,757214068
Gloria Romero León,Mexico,757214070
Gloria Valenzuela García,Mexico,757214071
Graciela Larios Rivas,Mexico,757214074
Graciela Saldaña Fraire,Mexico,757214079
Guadalupe Flores Salazar,Mexico,757214085
Guadalupe García Almanza,Mexico,757214086
Guadalupe García Noriega,Mexico,757214088
Guadalupe Mondragón Cobos,Mexico,757214092
Guadalupe Ortega Pacheco,Mexico,757214094
Guadalupe Pérez Domínguez,Mexico,757214097
Guadalupe Silerio,Mexico,757214099
Guadalupe Valenzuela Cabrales,Mexico,757214100
Guillermina Casique Vences,Mexico,757214104
Guillermina López Balbuena,Mexico,757214107
Hazel Suárez Bastida,Mexico,757214127
Heidi Larssen,Norway,757214132
Heidi Sørensen,Norway,757214134
Hilda Anderson Nevárez,Mexico,757214147
Hilda Ceballos,Mexico,757214149
Hilda Narváez Bravo,Mexico,757214151
Hilde Magnusson Lydvo,Norway,757214160
Holly Matus Toledo,Mexico,757214166
Hortencia Enríquez Ortega,Mexico,757214168
Hortensia Aragón Castillo,Mexico,757214171
Ifigenia Martínez y Hernández,Mexico,757214172
Ingvild Vaggen Malvik,Norway,757214200
Irazema González Martínez,Mexico,757214204
Irene Aragón Castillo,Mexico,757214209
Iris Vianey Mendoza,Mexico,757214214
Irma Martínez Manríquez,Mexico,757214218
Irma Ortega Fajardo,Mexico,757214219
Irma Piñeyro Arias,Mexico,757214221
Isabel Allende Cano,Mexico,757214229
Ivette Ezeta Salcedo,Mexico,757214240
Ivideliza Reyes,Mexico,757214255
Ivonne Ortega Pacheco,Mexico,757214260
Janet González Tostado,Mexico,757214262
Jeny de los Reyes Aguilar,Mexico,757214298
Jessica Salazar Trejo,Mexico,757214301
Joann Novoa Mossberger,Mexico,757214303
Joaquina Navarrete Contreras,Mexico,757214307
Josefina García Hernández,Mexico,757214312
Josefina López Espinosa,Mexico,757214316
Josefina Rodarte,Mexico,757214318
Josefina Salinas Pérez,Mexico,757214321
Juana Barrera Amezcua,Mexico,757214327
Juana Bonilla Jaime,Mexico,757214329
Juana Leticia Herrera Ale,Mexico,757214331
Juanita Arcelia Cruz,Mexico,757214333
Juanita Santillán,Mexico,757214336
Judit Magdalena Guerrero,Mexico,757214339
Judith Vázquez Saut,Mexico,757214342
Julie Christiansen,Norway,757214343
Julieta Marín Torres,Mexico,757214345
Julisa Mejía Guardado,Mexico,757214347
Karen Quiroga Anguiano,Mexico,757214349
Karin S. Woldseth,Norway,757214371
Karin Yrvin,Norway,757214372
Karina Labastida Sotelo,Mexico,757214379
Karla González Cruz,Mexico,757214385
Karla Villarreal Benassini,Mexico,757214388
Kattia Garza Romo,Mexico,757214389
Kenia López Rabadán,Mexico,757214391
Laila Gustavsen,Norway,757214402
Landy Berzunza Novelo,Mexico,757214417
Lariza Montiel Luis,Mexico,757214420
Laura Angélica Rojas Hernández,Mexico,757214421
Laura Arizmendi Campos,Mexico,757214423
Laura Barrera Fortoul,Mexico,757214425
Laura Elena Estrada Rodríguez,Mexico,757214429
Laura García Dávila,Mexico,757214431
Laura Garza Galindo,Mexico,757214432
Laura Guadalupe Vargas Vargas,Mexico,757214434
Laura Ledesma Romo,Mexico,757214441
Laura Margarita Suárez,Mexico,757214444
Laura Martel Cantú,Mexico,757214445
Laura Piña Olmedo,Mexico,757214448
Layda Elena Sansores,Mexico,757214449
Lena Jensen,Norway,757214452
Leokadija Počikovska,Lithuania,757214459
Leonor Romero Sevilla,Mexico,757214462
Leslie Pantoja Hernández,Mexico,757214463
Leticia Calderón Ramírez,Mexico,757214468
Leticia Díaz de León Torres,Mexico,757214470
Leticia López Landero,Mexico,757214473
Leticia Orozco Torres,Mexico,757214476
Leticia Quezada Contreras,Mexico,757214480
Leticia Robles Colín,Mexico,757214481
Leticia Sosa,Mexico,757214485
Lilia Aguilar Gil,Mexico,757214486
Lilia Gutiérrez Burciaga,Mexico,757214487
Lilia Merodio Reza,Mexico,757214489
Liliana Carbajal Méndez,Mexico,757214491
Lily Fabiola de la Rosa,Mexico,757214499
Lizbeth Gamboa Song,Mexico,757214519
Lizbeth García Coronado,Mexico,757214525
Lizbeth Medina Rodríguez,Mexico,757214526
Lizbeth Rosas Montero,Mexico,757214527
Lorena Beaurregard,Mexico,757214530
Lorena Méndez Denis,Mexico,757214538
Lourdes Alonso Flores,Mexico,757214548
Lourdes Gallardo Pérez,Mexico,757214550
Lourdes Quiñones Canales,Mexico,757214552
Lucila Gallegos Camarena,Mexico,757214553
Lucila Garfias,Mexico,757214554
Lucía Beristaín,Mexico,757214558
Lucía Mendoza Morales,Mexico,757214559
Ludivina Menchaca,Mexico,757214560
Luz Margarita Alba Contreras,Mexico,757214566
Luz María Beristain,Mexico,757214569
Luz Virginia Cortés,Mexico,757214575
Lydia Madero García,Mexico,757214583
Magdalena Macedo Domínguez,Mexico,757214585
Magdalena Núñez Monreal,Mexico,757214592
Marcela Cuen Garibi,Mexico,757214614
Marcela González Salas,Mexico,757214616
Marcela Torres Peimbert,Mexico,757214624
Marcela Vieyra Alamilla,Mexico,757214628
Marcelina Orta Coronado,Mexico,757214630
Maret Maripuu,Estonia,757214639
Margarita Arenas Guzmán,Mexico,757214640
Margarita Cano,Mexico,757214642
Margarita Curmina Cervera,Mexico,757214643
Margarita Gallegos Soto,Mexico,757214645
Margarita Liborio Arrazola,Mexico,757214648
Margarita Licea González,Mexico,757214651
Margarita Martínez Bernal,Mexico,757214653
Margarita Saldaña Hernández,Mexico,757214655
Margarita Villaescusa Rojo,Mexico,757214668
Mari Lund Arnem,Norway,757214669
Mariana García Rojas,Mexico,757214677
Maribel Alva Olvera,Mexico,757214715
Maribel Chollet,Mexico,757214718
Maricarmen Valls,Mexico,757214719
Maricela Serrano Hernández,Mexico,757214722
Maricela Velázquez,Mexico,757214726
Maricruz Montelongo Gordillo,Mexico,757214731
Marina Garay Cabada,Mexico,757214736
Marisol Mora Cuevas,Mexico,757214740
Marisol Vargas Bárcena,Mexico,757214742
Martha Angélica Bernardino Rojas,Mexico,757214759
Martha Angélica Romo Jiménez,Mexico,757214768
